frame,rootIndex,task,thread,startMs,endMs,durationMs,fitCalls,fitMs,pointwiseCalls,pointwiseMs
4,57,receiver_stage/2,6,18.941954,19.063157,0.121203,7,0.099093,0,0.0
4,60,receiver_stage/2,6,19.063187,19.325195,0.262008,7,0.231216,0,0.0
4,65,receiver_stage/2,6,19.325225,19.468869,0.143644,7,0.112253,0,0.0
4,67,receiver_stage/2,6,19.468909,19.573632,0.104723,7,0.086892,0,0.0
4,71,receiver_stage/2,6,19.573772,19.796559,0.222787,7,0.197236,0,0.0
4,75,receiver_stage/2,6,19.796949,19.917842,0.120893,7,0.094902,0,0.0
4,77,receiver_stage/2,6,19.917982,20.147769,0.229787,7,0.204516,0,0.0
4,81,receiver_stage/2,6,20.148069,20.393356,0.245287,7,0.223286,0,0.0
4,89,receiver_stage/2,6,20.393466,20.692255,0.298789,7,0.267769,0,0.0
4,95,receiver_stage/2,6,20.692365,20.772527,0.080162,7,0.044982,0,0.0
4,96,receiver_stage/2,6,20.772757,20.848129,0.075372,7,0.047761,0,0.0
4,99,receiver_stage/2,6,20.848269,20.974563,0.126294,7,0.101333,0,0.0
4,106,receiver_stage/2,6,20.974753,21.100877,0.126124,7,0.103162,0,0.0
4,111,receiver_stage/2,6,21.101107,21.326963,0.225856,7,0.200355,0,0.0
4,117,receiver_stage/2,6,21.327233,21.624402,0.297169,7,0.273698,0,0.0
4,123,receiver_stage/2,6,21.624522,21.872529,0.248007,7,0.217375,0,0.0
4,130,receiver_stage/2,6,21.872569,22.093845,0.221276,7,0.189735,0,0.0
4,135,receiver_stage/2,6,22.094125,22.371933,0.277808,7,0.252458,0,0.0
4,142,receiver_stage/2,6,22.372083,22.659112,0.287029,7,0.261727,0,0.0
4,151,receiver_stage/2,6,22.659172,22.880218,0.221046,7,0.198195,0,0.0
4,158,receiver_stage/2,6,22.880248,23.005942,0.125694,7,0.099974,0,0.0
4,6,receiver_stage/6,7,11.937251,12.634021,0.69677,6,0.579997,0,0.0
4,10,receiver_stage/6,7,12.634251,17.011728,4.377477,3,0.369851,1,3.974885
4,32,receiver_stage/6,7,17.011918,17.277856,0.265938,7,0.187145,0,0.0
4,35,receiver_stage/6,7,17.278536,17.398229,0.119693,7,0.089493,0,0.0
4,36,receiver_stage/6,7,17.398979,17.521343,0.122364,7,0.099901,0,0.0
