frame,phase,task,thread,startMs,endMs,durationMs
8,view_scores,view_scores/0,3,3.76522,9.157691,5.392471
8,view_scores,view_scores/6,4,3.892513,8.461406,4.568893
8,view_scores,view_scores/2,5,3.80426,8.849947,5.045687
8,view_scores,view_scores/3,6,3.819646,8.694252,4.874606
8,view_scores,view_scores/7,7,3.924259,7.789917,3.865658
8,view_scores,view_scores/5,8,3.880349,8.680407,4.800058
8,view_scores,view_scores/4,9,3.867228,8.673157,4.805929
8,receiver_stage,receiver_stage/6,2,11.806427,31.922946,20.116519
8,receiver_stage,receiver_stage/7,3,11.823679,26.835479,15.0118
8,receiver_stage,receiver_stage/1,4,11.71964,28.086249,16.366609
8,receiver_stage,receiver_stage/5,5,11.789382,27.487977,15.698595
8,receiver_stage,receiver_stage/4,6,11.775842,29.072978,17.297136
8,receiver_stage,receiver_stage/0,7,11.699509,26.917221,15.217712
8,receiver_stage,receiver_stage/3,8,11.750716,26.8697,15.118984
8,receiver_stage,receiver_stage/2,9,11.72891,26.88019,15.15128
8,donor_stage,donor_stage/7,2,32.209265,38.8096,6.600335
8,donor_stage,donor_stage/0,3,32.094946,35.800604,3.705658
8,donor_stage,donor_stage/5,4,32.184248,36.264192,4.079944
8,donor_stage,donor_stage/4,5,32.165333,35.952182,3.786849
8,donor_stage,donor_stage/6,6,32.19877,35.615798,3.417028
8,donor_stage,donor_stage/3,7,32.141582,36.506279,4.364697
8,donor_stage,donor_stage/1,8,32.116232,35.069167,2.952935
8,donor_stage,donor_stage/2,9,32.121947,35.827239,3.705292
8,face_fill,face_fill/0,8,39.435569,39.436719,0.00115
8,face_fill,face_fill/1,8,39.437159,39.437329,0.00017
8,face_fill,face_fill/2,8,39.437749,39.437909,0.00016
8,face_fill,face_fill/3,8,39.438229,39.438559,0.00033
8,face_fill,face_fill/4,8,39.438619,39.438699,8e-05
8,face_fill,face_fill/5,8,39.438959,39.439029,7e-05
8,face_fill,face_fill/6,8,39.439859,39.439919,6e-05
8,face_fill,face_fill/7,8,39.439969,39.440249,0.00028
8,mesh_fill,mesh_fill/0,8,41.323169,41.328229,0.00506
8,mesh_fill,mesh_fill/1,8,41.329099,41.329549,0.00045
8,mesh_fill,mesh_fill/2,8,41.329729,41.330169,0.00044
8,mesh_fill,mesh_fill/3,8,41.330429,41.331079,0.00065
8,mesh_fill,mesh_fill/4,8,41.331149,41.331909,0.00076
8,mesh_fill,mesh_fill/5,8,41.331979,41.332159,0.00018
8,mesh_fill,mesh_fill/6,8,41.332779,41.332879,0.0001
8,mesh_fill,mesh_fill/7,8,41.333269,41.333559,0.00029
9,view_projection,view_projection/7,2,0.483704,3.647876,3.164172
9,view_projection,view_projection/2,3,0.365011,3.056544,2.691533
9,view_projection,view_projection/4,4,0.419458,3.188868,2.76941
9,view_projection,view_projection/5,5,0.430558,3.395368,2.96481
9,view_projection,view_projection/1,6,0.342735,2.973066,2.630331
9,view_projection,view_projection/6,7,0.442772,3.120976,2.678204
9,view_projection,view_projection/0,8,0.325775,3.182492,2.856717
9,view_projection,view_projection/3,9,0.390892,3.205588,2.814696
9,view_scores,view_scores/7,2,3.922924,7.835662,3.912738
9,view_scores,view_scores/1,3,3.795895,8.347637,4.551742
9,view_scores,view_scores/4,4,3.851452,8.2607,4.409248
9,view_scores,view_scores/6,5,3.905379,8.013201,4.107822
9,view_scores,view_scores/0,6,3.782135,8.637646,4.855511
9,view_scores,view_scores/2,7,3.838856,8.416059,4.577203
9,view_scores,view_scores/3,8,3.838531,8.255899,4.417368
9,view_scores,view_scores/5,9,3.873228,8.066774,4.193546
9,receiver_stage,receiver_stage/0,2,11.229945,28.540277,17.310332
9,receiver_stage,receiver_stage/5,3,11.318509,27.646047,16.327538
9,receiver_stage,receiver_stage/4,4,11.310053,27.613081,16.303028
9,receiver_stage,receiver_stage/1,5,11.245221,29.066418,17.821197
9,receiver_stage,receiver_stage/7,6,11.36778,27.643167,16.275387
9,receiver_stage,receiver_stage/6,7,11.342564,32.23375,20.891186
9,receiver_stage,receiver_stage/3,8,11.288848,27.457731,16.168883
9,receiver_stage,receiver_stage/2,9,11.259087,28.580179,17.321092
9,donor_stage,donor_stage/3,2,32.492997,37.43243,4.939433
9,donor_stage,donor_stage/4,3,32.495513,37.496547,5.001034
9,donor_stage,donor_stage/1,4,32.450766,35.20928,2.758514
9,donor_stage,donor_stage/6,5,32.552104,36.831193,4.279089
9,donor_stage,donor_stage/2,6,32.462441,36.01966,3.557219
9,donor_stage,donor_stage/7,7,32.56863,38.756129,6.187499
9,donor_stage,donor_stage/0,8,32.433491,36.309963,3.876472
9,donor_stage,donor_stage/5,9,32.545215,37.025494,4.480279
9,face_fill,face_fill/0,4,39.087608,39.088508,0.0009
9,face_fill,face_fill/1,4,39.088858,39.088948,9e-05
9,face_fill,face_fill/2,4,39.089008,39.089168,0.00016
9,face_fill,face_fill/3,4,39.089498,39.089568,7e-05
9,face_fill,face_fill/4,4,39.089628,39.089798,0.00017
9,mesh_fill,mesh_fill/0,4,39.739587,39.741577,0.00199
9,mesh_fill,mesh_fill/1,4,39.745607,39.745767,0.00016
9,mesh_fill,mesh_fill/2,4,39.745937,39.746057,0.00012
9,mesh_fill,mesh_fill/3,4,39.746407,39.746557,0.00015
9,mesh_fill,mesh_fill/4,4,39.746607,39.746697,9e-05
10,view_projection,view_projection/5,2,0.379711,3.066558,2.686847
10,view_projection,view_projection/6,3,0.410103,3.570165,3.160062
10,view_projection,view_projection/0,4,0.287524,3.640431,3.352907
10,view_projection,view_projection/3,5,0.355196,3.634151,3.278955
10,view_projection,view_projection/1,6,0.301849,3.706698,3.404849
10,view_projection,view_projection/7,7,0.440229,2.926611,2.486382
10,view_projection,view_projection/2,8,0.320665,3.546888,3.226223
10,view_projection,view_projection/4,9,0.363947,3.623251,3.259304
10,view_scores,view_scores/1,2,3.810646,7.588805,3.778159
10,view_scores,view_scores/3,3,3.844597,7.521634,3.677037
10,view_scores,view_scores/6,4,3.885208,7.23406,3.348852
10,view_scores,view_scores/5,5,3.867237,7.22413,3.356893
10,view_scores,view_scores/7,6,3.904035,7.186534,3.282499
10,view_scores,view_scores/0,7,3.79907,7.692573,3.893503
10,view_scores,view_scores/2,8,3.824886,7.768991,3.944105
10,view_scores,view_scores/4,9,3.854702,7.535134,3.680432
10,receiver_stage,receiver_stage/5,2,11.129718,26.632453,15.502735
10,receiver_stage,receiver_stage/3,3,11.083797,25.33128,14.247483
10,receiver_stage,receiver_stage/2,4,11.076406,25.262998,14.186592
10,receiver_stage,receiver_stage/1,5,11.053746,25.259708,14.205962
10,receiver_stage,receiver_stage/0,6,11.03502,25.16184,14.12682
10,receiver_stage,receiver_stage/6,7,11.146739,27.965616,16.818877
10,receiver_stage,receiver_stage/7,8,11.148425,25.258428,14.110003
10,receiver_stage,receiver_stage/4,9,11.109263,31.219615,20.110352
10,donor_stage,donor_stage/5,2,31.472773,36.322854,4.850081
10,donor_stage,donor_stage/3,3,31.442453,35.842605,4.400152
10,donor_stage,donor_stage/4,4,31.446348,35.946912,4.500564
10,donor_stage,donor_stage/2,5,31.409926,35.948198,4.538272
10,donor_stage,donor_stage/0,6,31.380676,34.943574,3.562898
10,donor_stage,donor_stage/7,7,31.481128,39.228443,7.747315
10,donor_stage,donor_stage/1,8,31.393601,34.779169,3.385568
10,donor_stage,donor_stage/6,9,31.474559,35.703541,4.228982
10,face_fill,face_fill/0,8,39.672791,39.673831,0.00104
10,face_fill,face_fill/1,8,39.674181,39.674321,0.00014
10,face_fill,face_fill/2,8,39.674371,39.674421,5e-05
10,face_fill,face_fill/3,8,39.674471,39.674531,6e-05
10,face_fill,face_fill/4,8,39.674801,39.674861,6e-05
10,face_fill,face_fill/5,8,39.674991,39.675061,7e-05
10,face_fill,face_fill/6,8,39.675371,39.675521,0.00015
10,face_fill,face_fill/7,8,39.675621,39.675751,0.00013
10,mesh_fill,mesh_fill/0,8,40.746682,40.753602,0.00692
10,mesh_fill,mesh_fill/1,8,40.754212,40.754452,0.00024
10,mesh_fill,mesh_fill/2,8,40.754692,40.754852,0.00016
10,mesh_fill,mesh_fill/3,8,40.755062,40.755192,0.00013
10,mesh_fill,mesh_fill/4,8,40.755873,40.755993,0.00012
10,mesh_fill,mesh_fill/5,8,40.756193,40.756263,7e-05
10,mesh_fill,mesh_fill/6,8,40.756323,40.756623,0.0003
10,mesh_fill,mesh_fill/7,8,40.757103,40.757203,0.0001
11,view_projection,view_projection/6,2,0.322063,3.115076,2.793013
11,view_projection,view_projection/3,3,0.268872,3.529057,3.260185
11,view_projection,view_projection/4,4,0.279428,3.599474,3.320046
11,view_projection,view_projection/5,5,0.321209,3.269384,2.948175
11,view_projection,view_projection/1,6,0.224776,3.519542,3.294766
11,view_projection,view_projection/7,7,0.366195,3.653869,3.287674
11,view_projection,view_projection/0,8,0.220976,3.495961,3.274985
11,view_projection,view_projection/2,9,0.242831,3.509676,3.266845
11,view_scores,view_scores/0,2,3.741688,7.907409,4.165721
11,view_scores,view_scores/5,3,3.808855,7.07528,3.266425
11,view_scores,view_scores/6,4,3.833055,7.041148,3.208093
11,view_scores,view_scores/1,5,3.754328,7.428859,3.674531
11,view_scores,view_scores/4,6,3.806875,7.342467,3.535592
11,view_scores,view_scores/7,7,3.852021,7.019163,3.167142
11,view_scores,view_scores/2,8,3.771289,7.826656,4.055367
11,view_scores,view_scores/3,9,3.790045,8.097048,4.307003
11,receiver_stage,receiver_stage/6,2,11.351003,24.954683,13.60368
11,receiver_stage,receiver_stage/2,3,11.278481,24.912632,13.634151
11,receiver_stage,receiver_stage/1,4,11.262156,25.245841,13.983685
11,receiver_stage,receiver_stage/4,5,11.321698,25.015324,13.693626
11,receiver_stage,receiver_stage/3,6,11.299097,25.033635,13.734538
11,receiver_stage,receiver_stage/0,7,11.25498,25.04918,13.7942
11,receiver_stage,receiver_stage/5,8,11.336774,27.810311,16.473537
11,receiver_stage,receiver_stage/7,9,11.369585,25.618393,14.248808
11,donor_stage,donor_stage/1,2,27.998761,31.108521,3.10976
11,donor_stage,donor_stage/0,3,27.955735,33.662221,5.706486
11,donor_stage,donor_stage/5,4,28.060843,32.730538,4.669695
11,donor_stage,donor_stage/2,5,28.009881,31.884654,3.874773
11,donor_stage,donor_stage/3,6,28.010557,32.463586,4.453029
11,donor_stage,donor_stage/4,7,28.034192,32.059839,4.025647
11,donor_stage,donor_stage/7,8,28.076209,32.768076,4.691867
11,donor_stage,donor_stage/6,9,28.074769,31.622342,3.547573
12,view_projection,view_projection/0,2,0.241511,2.988616,2.747105
12,view_projection,view_projection/4,3,0.436263,3.172757,2.736494
12,view_projection,view_projection/7,4,0.472054,3.345947,2.873893
12,view_projection,view_projection/3,5,0.405531,2.988136,2.582605
12,view_projection,view_projection/6,6,0.457223,3.431254,2.974031
12,view_projection,view_projection/5,7,0.430412,3.246984,2.816572
12,view_projection,view_projection/2,8,0.407977,3.177097,2.76912
12,view_projection,view_projection/1,9,0.368015,3.045063,2.677048
12,view_scores,view_scores/1,2,3.578063,8.508276,4.930213
12,view_scores,view_scores/3,3,3.62805,8.341516,4.713466
12,view_scores,view_scores/6,4,3.680712,7.972921,4.292209
12,view_scores,view_scores/0,5,3.555113,8.895782,5.340669
12,view_scores,view_scores/7,6,3.703943,7.646637,3.942694
12,view_scores,view_scores/5,7,3.650486,8.190777,4.540291
12,view_scores,view_scores/4,8,3.63495,8.379158,4.744208
12,view_scores,view_scores/2,9,3.601714,8.530007,4.928293
