frame,phase,task,thread,startMs,endMs,durationMs
10,receiver_stage,receiver_stage/7,7,6.748861,19.231121,12.48226
10,receiver_stage,receiver_stage/0,8,6.639296,16.165749,9.526453
10,receiver_stage,receiver_stage/1,9,6.660722,17.200456,10.539734
10,face_fill,face_fill/0,8,19.969662,19.970652,0.00099
10,face_fill,face_fill/1,8,19.971182,19.971292,0.00011
10,face_fill,face_fill/2,8,19.971372,19.971412,4e-05
10,face_fill,face_fill/3,8,19.971452,19.971512,6e-05
10,face_fill,face_fill/4,8,19.971792,19.971842,5e-05
10,face_fill,face_fill/5,8,19.971972,19.972022,5e-05
10,face_fill,face_fill/6,8,19.972152,19.972222,7e-05
10,face_fill,face_fill/7,8,19.972392,19.972452,6e-05
10,mesh_fill,mesh_fill/0,8,21.767551,21.770981,0.00343
10,mesh_fill,mesh_fill/1,8,21.772071,21.772531,0.00046
10,mesh_fill,mesh_fill/2,8,21.772641,21.772861,0.00022
10,mesh_fill,mesh_fill/3,8,21.773021,21.773201,0.00018
10,mesh_fill,mesh_fill/4,8,21.779021,21.779321,0.0003
10,mesh_fill,mesh_fill/5,8,21.779391,21.779581,0.00019
10,mesh_fill,mesh_fill/6,8,21.779631,21.779841,0.00021
10,mesh_fill,mesh_fill/7,8,21.779901,21.780061,0.00016
11,view_projection,view_projection/1,2,0.092913,3.867325,3.774412
11,view_projection,view_projection/4,3,0.15845,4.445152,4.286702
11,view_projection,view_projection/2,4,0.104743,3.741761,3.637018
11,view_projection,view_projection/7,5,0.20274,3.844499,3.641759
11,view_projection,view_projection/3,6,0.122849,3.733706,3.610857
11,view_projection,view_projection/6,7,0.180641,3.343616,3.162975
11,view_projection,view_projection/0,8,0.076867,4.156398,4.079531
11,view_projection,view_projection/5,9,0.163345,4.234466,4.071121
11,view_scores,view_scores/4,2,4.602322,6.909701,2.307379
11,view_scores,view_scores/7,3,4.659814,6.39009,1.730276
11,view_scores,view_scores/2,4,4.566991,6.762356,2.195365
11,view_scores,view_scores/3,5,4.589096,6.932236,2.34314
11,view_scores,view_scores/1,6,4.54969,6.811632,2.261942
11,view_scores,view_scores/0,7,4.54596,6.987383,2.441423
11,view_scores,view_scores/5,8,4.615338,6.273887,1.658549
11,view_scores,view_scores/6,9,4.645814,6.310273,1.664459
11,receiver_stage,receiver_stage/5,2,7.54669,25.253191,17.706501
11,receiver_stage,receiver_stage/2,3,7.506929,23.916956,16.410027
11,receiver_stage,receiver_stage/3,4,7.525064,25.275781,17.750717
11,receiver_stage,receiver_stage/6,5,7.580266,21.810058,14.229792
11,receiver_stage,receiver_stage/4,6,7.535819,23.486698,15.950879
11,receiver_stage,receiver_stage/7,7,7.587522,24.04595,16.458428
11,receiver_stage,receiver_stage/0,8,7.482927,22.096011,14.613084
11,receiver_stage,receiver_stage/1,9,7.496173,23.491568,15.995395
11,face_fill,face_fill/0,5,27.733445,27.734475,0.00103
11,face_fill,face_fill/1,5,27.739425,27.739565,0.00014
11,face_fill,face_fill/2,5,27.739745,27.739795,5e-05
11,face_fill,face_fill/3,5,27.740165,27.740205,4e-05
11,face_fill,face_fill/4,5,27.740345,27.740415,7e-05
11,face_fill,face_fill/5,5,27.740545,27.740685,0.00014
11,face_fill,face_fill/6,5,27.740815,27.740875,6e-05
11,face_fill,face_fill/7,5,27.740925,27.741045,0.00012
11,mesh_fill,mesh_fill/0,5,31.734123,31.736404,0.002281
11,mesh_fill,mesh_fill/1,5,31.737084,31.737774,0.00069
11,mesh_fill,mesh_fill/2,5,31.737874,31.738374,0.0005
11,mesh_fill,mesh_fill/3,5,31.738514,31.738984,0.00047
11,mesh_fill,mesh_fill/4,5,31.739044,31.739334,0.00029
11,mesh_fill,mesh_fill/5,5,31.739444,31.739784,0.00034
11,mesh_fill,mesh_fill/6,5,31.739944,31.740234,0.00029
11,mesh_fill,mesh_fill/7,5,31.744054,31.744554,0.0005
12,view_projection,view_projection/6,2,0.175026,2.831095,2.656069
12,view_projection,view_projection/4,3,0.140345,3.092372,2.952027
12,view_projection,view_projection/7,4,0.197111,3.119582,2.922471
12,view_projection,view_projection/0,5,0.071717,3.232801,3.161084
12,view_projection,view_projection/3,6,0.115269,3.643383,3.528114
12,view_projection,view_projection/5,7,0.155656,3.135919,2.980263
12,view_projection,view_projection/1,8,0.084102,3.599962,3.51586
12,view_projection,view_projection/2,9,0.099268,3.20465,3.105382
12,view_scores,view_scores/0,2,3.737426,5.909396,2.17197
12,view_scores,view_scores/1,3,3.751277,5.916481,2.165204
12,view_scores,view_scores/2,4,3.768842,6.028924,2.260082
12,view_scores,view_scores/5,5,3.815789,5.401926,1.586137
12,view_scores,view_scores/7,6,3.851545,5.141083,1.289538
12,view_scores,view_scores/3,7,3.778533,5.856349,2.077816
12,view_scores,view_scores/6,8,3.834213,5.349228,1.515015
12,view_scores,view_scores/4,9,3.791978,5.817263,2.025285
12,receiver_stage,receiver_stage/5,2,6.623627,25.926341,19.302714
12,receiver_stage,receiver_stage/6,3,6.635038,24.522139,17.887101
