frame,phase,task,thread,startMs,endMs,durationMs
8,view_scores,view_scores/1,9,5.349454,7.170402,1.820948
8,receiver_stage,receiver_stage/3,2,7.773147,16.403651,8.630504
8,receiver_stage,receiver_stage/0,3,7.726251,19.468036,11.741785
8,receiver_stage,receiver_stage/5,4,7.798683,14.902008,7.103325
8,receiver_stage,receiver_stage/1,5,7.738777,19.752924,12.014147
8,receiver_stage,receiver_stage/4,6,7.782293,13.512817,5.730524
8,receiver_stage,receiver_stage/7,7,7.831609,34.40862,26.577011
8,receiver_stage,receiver_stage/2,8,7.753607,15.727249,7.973642
8,receiver_stage,receiver_stage/6,9,7.834039,16.310349,8.47631
8,face_fill,face_fill/0,6,35.815381,35.818142,0.002761
8,face_fill,face_fill/1,6,35.819472,35.819562,9e-05
8,face_fill,face_fill/2,6,35.820062,35.820142,8e-05
8,face_fill,face_fill/3,6,35.820442,35.820612,0.00017
8,face_fill,face_fill/4,6,35.821172,35.821202,3e-05
8,face_fill,face_fill/5,6,35.821622,35.821722,0.0001
8,face_fill,face_fill/6,6,35.821772,35.821802,3e-05
8,face_fill,face_fill/7,6,35.821902,35.822462,0.00056
8,mesh_fill,mesh_fill/6,4,38.335922,38.337962,0.00204
8,mesh_fill,mesh_fill/0,6,38.324797,38.327147,0.00235
8,mesh_fill,mesh_fill/1,6,38.327827,38.328307,0.00048
8,mesh_fill,mesh_fill/2,6,38.328357,38.328677,0.00032
8,mesh_fill,mesh_fill/3,6,38.328737,38.328987,0.00025
8,mesh_fill,mesh_fill/4,6,38.329037,38.329367,0.00033
8,mesh_fill,mesh_fill/5,6,38.334167,38.334527,0.00036
8,mesh_fill,mesh_fill/7,6,38.335407,38.335677,0.00027
9,view_projection,view_projection/3,2,0.168394,3.989483,3.821089
9,view_projection,view_projection/4,3,0.17267,4.357023,4.184353
9,view_projection,view_projection/1,4,0.098047,3.554412,3.456365
9,view_projection,view_projection/6,5,0.211871,4.158583,3.946712
9,view_projection,view_projection/0,6,0.078342,3.764302,3.68596
9,view_projection,view_projection/7,7,0.230581,4.021564,3.790983
9,view_projection,view_projection/2,8,0.125423,3.766253,3.64083
9,view_projection,view_projection/5,9,0.175155,3.932392,3.757237
9,view_scores,view_scores/4,2,4.549618,6.788086,2.238468
9,view_scores,view_scores/6,3,4.605895,6.046962,1.441067
9,view_scores,view_scores/0,4,4.482966,6.919139,2.436173
9,view_scores,view_scores/7,5,4.611015,5.897249,1.286234
9,view_scores,view_scores/1,6,4.495206,6.907949,2.412743
9,view_scores,view_scores/5,7,4.573909,6.135119,1.56121
9,view_scores,view_scores/2,8,4.509507,6.94224,2.432733
9,view_scores,view_scores/3,9,4.549273,6.847052,2.297779
9,receiver_stage,receiver_stage/3,2,7.446073,13.206952,5.760879
9,receiver_stage,receiver_stage/1,3,7.424463,18.333481,10.909018
9,receiver_stage,receiver_stage/6,4,7.49601,20.392875,12.896865
9,receiver_stage,receiver_stage/0,5,7.405952,20.647951,13.241999
9,receiver_stage,receiver_stage/5,6,7.48152,13.038173,5.556653
9,receiver_stage,receiver_stage/2,7,7.438393,13.48696,6.048567
9,receiver_stage,receiver_stage/7,8,7.51053,29.131112,21.620582
