case,group,metric,processes,mean,minimum,maximum,values
peking547-b50000-transactional-t8,all,free,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
peking547-b50000-transactional-t8,all,pairs,3,1190.8333333333333,1190.8333333333333,1190.8333333333333,"[1190.8333333333333, 1190.8333333333333, 1190.8333333333333]"
peking547-b50000-transactional-t8,all,conflicts,3,981.2916666666666,981.2916666666666,981.2916666666666,"[981.2916666666666, 981.2916666666666, 981.2916666666666]"
peking547-b50000-transactional-t8,all,donorReuse,3,171.95833333333334,171.95833333333334,171.95833333333334,"[171.95833333333334, 171.95833333333334, 171.95833333333334]"
peking547-b50000-transactional-t8,all,touches,3,19563.875,19563.875,19563.875,"[19563.875, 19563.875, 19563.875]"
peking547-b50000-transactional-t8,all,evaluations,3,1123346.8333333333,1123346.8333333333,1123346.8333333333,"[1123346.8333333333, 1123346.8333333333, 1123346.8333333333]"
peking547-b50000-transactional-t8,all,vertexWrites,3,6360.625,6360.625,6360.625,"[6360.625, 6360.625, 6360.625]"
peking547-b50000-transactional-t8,all,indexWrites,3,6467.75,6467.75,6467.75,"[6467.75, 6467.75, 6467.75]"
peking547-b50000-transactional-t8,all,gpuComputeMs,0,,,,[]
peking547-b50000-transactional-t8,all,gpuDrawMs,0,,,,[]
peking547-cbt-a16,warm,cpuMs,3,0.03971428548296293,0.03690000002582868,0.04167618992782775,"[0.040566666495232356, 0.04167618992782775, 0.03690000002582868]"
peking547-cbt-a16,warm,frameMs,3,0.4314904761904762,0.23733333333333334,0.6845428571428571,"[0.3725952380952381, 0.6845428571428571, 0.23733333333333334]"
peking547-cbt-a16,warm,uploadMs,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
peking547-cbt-a16,warm,uploadBytes,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
peking547-cbt-a16,warm,faces,0,,,,[]
peking547-cbt-a16,warm,utilization,0,,,,[]
peking547-cbt-a16,warm,unattributedCpuMs,3,0.03971428548296293,0.03690000002582868,0.04167618992782775,"[0.040566666495232356, 0.04167618992782775, 0.03690000002582868]"
peking547-cbt-a16,warm,seedMs,0,,,,[]
peking547-cbt-a16,warm,initializeMs,0,,,,[]
peking547-cbt-a16,warm,viewMs,0,,,,[]
peking547-cbt-a16,warm,receiverMs,0,,,,[]
peking547-cbt-a16,warm,donorMs,0,,,,[]
peking547-cbt-a16,warm,reservationMs,0,,,,[]
peking547-cbt-a16,warm,topologyPrepareMs,0,,,,[]
peking547-cbt-a16,warm,topologyPublishMs,0,,,,[]
peking547-cbt-a16,warm,sampleRepairMs,0,,,,[]
peking547-cbt-a16,warm,meshPrepareMs,0,,,,[]
peking547-cbt-a16,warm,continuationMs,0,,,,[]
peking547-cbt-a16,warm,adapterMs,0,,,,[]
peking547-cbt-a16,warm,splitScoreMs,0,,,,[]
peking547-cbt-a16,warm,mergeScoreMs,0,,,,[]
peking547-cbt-a16,warm,splitTopologyMs,0,,,,[]
peking547-cbt-a16,warm,mergeTopologyMs,0,,,,[]
peking547-cbt-a16,warm,meshEmitMs,0,,,,[]
peking547-cbt-a16,warm,raw,0,,,,[]
peking547-cbt-a16,warm,examined,0,,,,[]
peking547-cbt-a16,warm,receivers,0,,,,[]
peking547-cbt-a16,warm,need,0,,,,[]
peking547-cbt-a16,warm,feasible,0,,,,[]
peking547-cbt-a16,warm,exchanges,0,,,,[]
peking547-cbt-a16,warm,free,0,,,,[]
peking547-cbt-a16,warm,pairs,0,,,,[]
peking547-cbt-a16,warm,conflicts,0,,,,[]
peking547-cbt-a16,warm,donorReuse,0,,,,[]
peking547-cbt-a16,warm,touches,0,,,,[]
peking547-cbt-a16,warm,evaluations,0,,,,[]
peking547-cbt-a16,warm,vertexWrites,0,,,,[]
peking547-cbt-a16,warm,indexWrites,0,,,,[]
peking547-cbt-a16,warm,gpuComputeMs,3,0.08417908932294763,0.07816589584476069,0.08751831595834933,"[0.08751831595834933, 0.08685305616573284, 0.07816589584476069]"
peking547-cbt-a16,warm,gpuDrawMs,3,0.014137824547983575,0.014086736929848007,0.014181052530674558,"[0.014086736929848007, 0.014181052530674558, 0.014145684183428162]"
peking547-cbt-a16,moving,cpuMs,3,0.0432948715125139,0.03970769219673597,0.04586923050765808,"[0.04586923050765808, 0.04430769183314764, 0.03970769219673597]"
peking547-cbt-a16,moving,frameMs,3,0.5166,0.28836153846153845,0.7674230769230769,"[0.49401538461538463, 0.7674230769230769, 0.28836153846153845]"
peking547-cbt-a16,moving,uploadMs,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
peking547-cbt-a16,moving,uploadBytes,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
peking547-cbt-a16,moving,faces,0,,,,[]
peking547-cbt-a16,moving,utilization,0,,,,[]
peking547-cbt-a16,moving,unattributedCpuMs,3,0.0432948715125139,0.03970769219673597,0.04586923050765808,"[0.04586923050765808, 0.04430769183314764, 0.03970769219673597]"
peking547-cbt-a16,moving,seedMs,0,,,,[]
peking547-cbt-a16,moving,initializeMs,0,,,,[]
peking547-cbt-a16,moving,viewMs,0,,,,[]
peking547-cbt-a16,moving,receiverMs,0,,,,[]
peking547-cbt-a16,moving,donorMs,0,,,,[]
peking547-cbt-a16,moving,reservationMs,0,,,,[]
peking547-cbt-a16,moving,topologyPrepareMs,0,,,,[]
peking547-cbt-a16,moving,topologyPublishMs,0,,,,[]
peking547-cbt-a16,moving,sampleRepairMs,0,,,,[]
peking547-cbt-a16,moving,meshPrepareMs,0,,,,[]
peking547-cbt-a16,moving,continuationMs,0,,,,[]
peking547-cbt-a16,moving,adapterMs,0,,,,[]
peking547-cbt-a16,moving,splitScoreMs,0,,,,[]
peking547-cbt-a16,moving,mergeScoreMs,0,,,,[]
peking547-cbt-a16,moving,splitTopologyMs,0,,,,[]
peking547-cbt-a16,moving,mergeTopologyMs,0,,,,[]
peking547-cbt-a16,moving,meshEmitMs,0,,,,[]
peking547-cbt-a16,moving,raw,0,,,,[]
peking547-cbt-a16,moving,examined,0,,,,[]
peking547-cbt-a16,moving,receivers,0,,,,[]
peking547-cbt-a16,moving,need,0,,,,[]
peking547-cbt-a16,moving,feasible,0,,,,[]
peking547-cbt-a16,moving,exchanges,0,,,,[]
peking547-cbt-a16,moving,free,0,,,,[]
peking547-cbt-a16,moving,pairs,0,,,,[]
peking547-cbt-a16,moving,conflicts,0,,,,[]
peking547-cbt-a16,moving,donorReuse,0,,,,[]
peking547-cbt-a16,moving,touches,0,,,,[]
peking547-cbt-a16,moving,evaluations,0,,,,[]
peking547-cbt-a16,moving,vertexWrites,0,,,,[]
peking547-cbt-a16,moving,indexWrites,0,,,,[]
peking547-cbt-a16,moving,gpuComputeMs,3,0.07977107979166202,0.07394461734936787,0.08351507840248254,"[0.08351507840248254, 0.08185354362313564, 0.07394461734936787]"
peking547-cbt-a16,moving,gpuDrawMs,3,0.011288615385404764,0.011251692301951922,0.011310769173388299,"[0.011303384680874072, 0.011310769173388299, 0.011251692301951922]"
peking547-cbt-a16,return-recovery,cpuMs,3,0.0338958331849426,0.031949999975040555,0.03739999933168292,"[0.031949999975040555, 0.03739999933168292, 0.032337500248104334]"
peking547-cbt-a16,return-recovery,frameMs,3,0.2931875,0.1544125,0.5498625,"[0.17528749999999998, 0.5498625, 0.1544125]"
peking547-cbt-a16,return-recovery,uploadMs,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
peking547-cbt-a16,return-recovery,uploadBytes,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
peking547-cbt-a16,return-recovery,faces,0,,,,[]
peking547-cbt-a16,return-recovery,utilization,0,,,,[]
peking547-cbt-a16,return-recovery,unattributedCpuMs,3,0.0338958331849426,0.031949999975040555,0.03739999933168292,"[0.031949999975040555, 0.03739999933168292, 0.032337500248104334]"
peking547-cbt-a16,return-recovery,seedMs,0,,,,[]
peking547-cbt-a16,return-recovery,initializeMs,0,,,,[]
peking547-cbt-a16,return-recovery,viewMs,0,,,,[]
peking547-cbt-a16,return-recovery,receiverMs,0,,,,[]
peking547-cbt-a16,return-recovery,donorMs,0,,,,[]
peking547-cbt-a16,return-recovery,reservationMs,0,,,,[]
peking547-cbt-a16,return-recovery,topologyPrepareMs,0,,,,[]
peking547-cbt-a16,return-recovery,topologyPublishMs,0,,,,[]
peking547-cbt-a16,return-recovery,sampleRepairMs,0,,,,[]
peking547-cbt-a16,return-recovery,meshPrepareMs,0,,,,[]
peking547-cbt-a16,return-recovery,continuationMs,0,,,,[]
peking547-cbt-a16,return-recovery,adapterMs,0,,,,[]
peking547-cbt-a16,return-recovery,splitScoreMs,0,,,,[]
peking547-cbt-a16,return-recovery,mergeScoreMs,0,,,,[]
peking547-cbt-a16,return-recovery,splitTopologyMs,0,,,,[]
peking547-cbt-a16,return-recovery,mergeTopologyMs,0,,,,[]
peking547-cbt-a16,return-recovery,meshEmitMs,0,,,,[]
peking547-cbt-a16,return-recovery,raw,0,,,,[]
peking547-cbt-a16,return-recovery,examined,0,,,,[]
peking547-cbt-a16,return-recovery,receivers,0,,,,[]
peking547-cbt-a16,return-recovery,need,0,,,,[]
peking547-cbt-a16,return-recovery,feasible,0,,,,[]
peking547-cbt-a16,return-recovery,exchanges,0,,,,[]
peking547-cbt-a16,return-recovery,free,0,,,,[]
peking547-cbt-a16,return-recovery,pairs,0,,,,[]
peking547-cbt-a16,return-recovery,conflicts,0,,,,[]
peking547-cbt-a16,return-recovery,donorReuse,0,,,,[]
peking547-cbt-a16,return-recovery,touches,0,,,,[]
peking547-cbt-a16,return-recovery,evaluations,0,,,,[]
peking547-cbt-a16,return-recovery,vertexWrites,0,,,,[]
peking547-cbt-a16,return-recovery,indexWrites,0,,,,[]
peking547-cbt-a16,return-recovery,gpuComputeMs,3,0.09372977664073308,0.08731199925144513,0.09768533334136009,"[0.09619199732939403, 0.09768533334136009, 0.08731199925144513]"
peking547-cbt-a16,return-recovery,gpuDrawMs,3,0.020311111066904333,0.020117333469291527,0.020415999926626682,"[0.020117333469291527, 0.02039999980479479, 0.020415999926626682]"
peking547-cbt-a16,stationary,cpuMs,0,,,,[]
peking547-cbt-a16,stationary,frameMs,0,,,,[]
peking547-cbt-a16,stationary,uploadMs,0,,,,[]
peking547-cbt-a16,stationary,uploadBytes,0,,,,[]
peking547-cbt-a16,stationary,faces,0,,,,[]
peking547-cbt-a16,stationary,utilization,0,,,,[]
peking547-cbt-a16,stationary,unattributedCpuMs,0,,,,[]
peking547-cbt-a16,stationary,seedMs,0,,,,[]
peking547-cbt-a16,stationary,initializeMs,0,,,,[]
peking547-cbt-a16,stationary,viewMs,0,,,,[]
peking547-cbt-a16,stationary,receiverMs,0,,,,[]
peking547-cbt-a16,stationary,donorMs,0,,,,[]
peking547-cbt-a16,stationary,reservationMs,0,,,,[]
peking547-cbt-a16,stationary,topologyPrepareMs,0,,,,[]
peking547-cbt-a16,stationary,topologyPublishMs,0,,,,[]
peking547-cbt-a16,stationary,sampleRepairMs,0,,,,[]
peking547-cbt-a16,stationary,meshPrepareMs,0,,,,[]
peking547-cbt-a16,stationary,continuationMs,0,,,,[]
peking547-cbt-a16,stationary,adapterMs,0,,,,[]
peking547-cbt-a16,stationary,splitScoreMs,0,,,,[]
peking547-cbt-a16,stationary,mergeScoreMs,0,,,,[]
peking547-cbt-a16,stationary,splitTopologyMs,0,,,,[]
peking547-cbt-a16,stationary,mergeTopologyMs,0,,,,[]
peking547-cbt-a16,stationary,meshEmitMs,0,,,,[]
peking547-cbt-a16,stationary,raw,0,,,,[]
peking547-cbt-a16,stationary,examined,0,,,,[]
peking547-cbt-a16,stationary,receivers,0,,,,[]
peking547-cbt-a16,stationary,need,0,,,,[]
peking547-cbt-a16,stationary,feasible,0,,,,[]
peking547-cbt-a16,stationary,exchanges,0,,,,[]
peking547-cbt-a16,stationary,free,0,,,,[]
peking547-cbt-a16,stationary,pairs,0,,,,[]
peking547-cbt-a16,stationary,conflicts,0,,,,[]
peking547-cbt-a16,stationary,donorReuse,0,,,,[]
peking547-cbt-a16,stationary,touches,0,,,,[]
peking547-cbt-a16,stationary,evaluations,0,,,,[]
peking547-cbt-a16,stationary,vertexWrites,0,,,,[]
peking547-cbt-a16,stationary,indexWrites,0,,,,[]
peking547-cbt-a16,stationary,gpuComputeMs,0,,,,[]
peking547-cbt-a16,stationary,gpuDrawMs,0,,,,[]
peking547-cbt-a16,cold,cpuMs,3,33.01323445638021,32.32080078125,33.37070083618164,"[32.32080078125, 33.348201751708984, 33.37070083618164]"
peking547-cbt-a16,cold,frameMs,3,37.6731,36.1814,38.4446,"[36.1814, 38.3933, 38.4446]"
peking547-cbt-a16,cold,uploadMs,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
peking547-cbt-a16,cold,uploadBytes,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
peking547-cbt-a16,cold,faces,0,,,,[]
peking547-cbt-a16,cold,utilization,0,,,,[]
peking547-cbt-a16,cold,unattributedCpuMs,3,33.01323445638021,32.32080078125,33.37070083618164,"[32.32080078125, 33.348201751708984, 33.37070083618164]"
peking547-cbt-a16,cold,seedMs,0,,,,[]
peking547-cbt-a16,cold,initializeMs,0,,,,[]
peking547-cbt-a16,cold,viewMs,0,,,,[]
peking547-cbt-a16,cold,receiverMs,0,,,,[]
peking547-cbt-a16,cold,donorMs,0,,,,[]
peking547-cbt-a16,cold,reservationMs,0,,,,[]
peking547-cbt-a16,cold,topologyPrepareMs,0,,,,[]
peking547-cbt-a16,cold,topologyPublishMs,0,,,,[]
peking547-cbt-a16,cold,sampleRepairMs,0,,,,[]
peking547-cbt-a16,cold,meshPrepareMs,0,,,,[]
peking547-cbt-a16,cold,continuationMs,0,,,,[]
peking547-cbt-a16,cold,adapterMs,0,,,,[]
peking547-cbt-a16,cold,splitScoreMs,0,,,,[]
peking547-cbt-a16,cold,mergeScoreMs,0,,,,[]
peking547-cbt-a16,cold,splitTopologyMs,0,,,,[]
peking547-cbt-a16,cold,mergeTopologyMs,0,,,,[]
peking547-cbt-a16,cold,meshEmitMs,0,,,,[]
peking547-cbt-a16,cold,raw,0,,,,[]
peking547-cbt-a16,cold,examined,0,,,,[]
peking547-cbt-a16,cold,receivers,0,,,,[]
peking547-cbt-a16,cold,need,0,,,,[]
peking547-cbt-a16,cold,feasible,0,,,,[]
peking547-cbt-a16,cold,exchanges,0,,,,[]
peking547-cbt-a16,cold,free,0,,,,[]
peking547-cbt-a16,cold,pairs,0,,,,[]
peking547-cbt-a16,cold,conflicts,0,,,,[]
peking547-cbt-a16,cold,donorReuse,0,,,,[]
peking547-cbt-a16,cold,touches,0,,,,[]
peking547-cbt-a16,cold,evaluations,0,,,,[]
peking547-cbt-a16,cold,vertexWrites,0,,,,[]
peking547-cbt-a16,cold,indexWrites,0,,,,[]
peking547-cbt-a16,cold,gpuComputeMs,3,0.0626240000128746,0.06032000482082367,0.0663359984755516,"[0.06032000482082367, 0.0663359984755516, 0.061215996742248535]"
peking547-cbt-a16,cold,gpuDrawMs,3,0.005781333272655805,0.0055680000223219395,0.005919999908655882,"[0.0058559998869895935, 0.0055680000223219395, 0.005919999908655882]"
peking547-cbt-a16,warmup,cpuMs,3,0.10153333346048991,0.09319999814033508,0.10725000128149986,"[0.09319999814033508, 0.10415000095963478, 0.10725000128149986]"
peking547-cbt-a16,warmup,frameMs,3,0.86715,0.6249,0.9904,"[0.6249, 0.9904, 0.98615]"
peking547-cbt-a16,warmup,uploadMs,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
peking547-cbt-a16,warmup,uploadBytes,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
peking547-cbt-a16,warmup,faces,0,,,,[]
peking547-cbt-a16,warmup,utilization,0,,,,[]
peking547-cbt-a16,warmup,unattributedCpuMs,3,0.10153333346048991,0.09319999814033508,0.10725000128149986,"[0.09319999814033508, 0.10415000095963478, 0.10725000128149986]"
peking547-cbt-a16,warmup,seedMs,0,,,,[]
peking547-cbt-a16,warmup,initializeMs,0,,,,[]
peking547-cbt-a16,warmup,viewMs,0,,,,[]
peking547-cbt-a16,warmup,receiverMs,0,,,,[]
peking547-cbt-a16,warmup,donorMs,0,,,,[]
peking547-cbt-a16,warmup,reservationMs,0,,,,[]
peking547-cbt-a16,warmup,topologyPrepareMs,0,,,,[]
peking547-cbt-a16,warmup,topologyPublishMs,0,,,,[]
peking547-cbt-a16,warmup,sampleRepairMs,0,,,,[]
peking547-cbt-a16,warmup,meshPrepareMs,0,,,,[]
peking547-cbt-a16,warmup,continuationMs,0,,,,[]
peking547-cbt-a16,warmup,adapterMs,0,,,,[]
peking547-cbt-a16,warmup,splitScoreMs,0,,,,[]
peking547-cbt-a16,warmup,mergeScoreMs,0,,,,[]
peking547-cbt-a16,warmup,splitTopologyMs,0,,,,[]
peking547-cbt-a16,warmup,mergeTopologyMs,0,,,,[]
peking547-cbt-a16,warmup,meshEmitMs,0,,,,[]
peking547-cbt-a16,warmup,raw,0,,,,[]
peking547-cbt-a16,warmup,examined,0,,,,[]
peking547-cbt-a16,warmup,receivers,0,,,,[]
peking547-cbt-a16,warmup,need,0,,,,[]
peking547-cbt-a16,warmup,feasible,0,,,,[]
peking547-cbt-a16,warmup,exchanges,0,,,,[]
peking547-cbt-a16,warmup,free,0,,,,[]
peking547-cbt-a16,warmup,pairs,0,,,,[]
peking547-cbt-a16,warmup,conflicts,0,,,,[]
peking547-cbt-a16,warmup,donorReuse,0,,,,[]
peking547-cbt-a16,warmup,touches,0,,,,[]
peking547-cbt-a16,warmup,evaluations,0,,,,[]
peking547-cbt-a16,warmup,vertexWrites,0,,,,[]
peking547-cbt-a16,warmup,indexWrites,0,,,,[]
peking547-cbt-a16,warmup,gpuComputeMs,3,0.05948799786468347,0.056703997775912285,0.06123199872672558,"[0.060527997091412544, 0.06123199872672558, 0.056703997775912285]"
peking547-cbt-a16,warmup,gpuDrawMs,3,0.005216000058377783,0.005184000125154853,0.005248000146821141,"[0.005184000125154853, 0.005215999903157353, 0.005248000146821141]"
peking547-cbt-a16,all,cpuMs,3,1.4187625466018088,1.3899625322471063,1.4346542392546933,"[1.3899625322471063, 1.4346542392546933, 1.4316708683036268]"
peking547-cbt-a16,all,frameMs,3,2.0195291666666666,1.8856541666666664,2.281229166666667,"[1.8856541666666664, 2.281229166666667, 1.8917041666666667]"
peking547-cbt-a16,all,uploadMs,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
peking547-cbt-a16,all,uploadBytes,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
peking547-cbt-a16,all,faces,0,,,,[]
peking547-cbt-a16,all,utilization,0,,,,[]
peking547-cbt-a16,all,unattributedCpuMs,3,1.4187625466018088,1.3899625322471063,1.4346542392546933,"[1.3899625322471063, 1.4346542392546933, 1.4316708683036268]"
peking547-cbt-a16,all,seedMs,0,,,,[]
peking547-cbt-a16,all,initializeMs,0,,,,[]
peking547-cbt-a16,all,viewMs,0,,,,[]
peking547-cbt-a16,all,receiverMs,0,,,,[]
peking547-cbt-a16,all,donorMs,0,,,,[]
peking547-cbt-a16,all,reservationMs,0,,,,[]
peking547-cbt-a16,all,topologyPrepareMs,0,,,,[]
peking547-cbt-a16,all,topologyPublishMs,0,,,,[]
peking547-cbt-a16,all,sampleRepairMs,0,,,,[]
peking547-cbt-a16,all,meshPrepareMs,0,,,,[]
peking547-cbt-a16,all,continuationMs,0,,,,[]
peking547-cbt-a16,all,adapterMs,0,,,,[]
peking547-cbt-a16,all,splitScoreMs,0,,,,[]
peking547-cbt-a16,all,mergeScoreMs,0,,,,[]
peking547-cbt-a16,all,splitTopologyMs,0,,,,[]
peking547-cbt-a16,all,mergeTopologyMs,0,,,,[]
peking547-cbt-a16,all,meshEmitMs,0,,,,[]
peking547-cbt-a16,all,raw,0,,,,[]
peking547-cbt-a16,all,examined,0,,,,[]
peking547-cbt-a16,all,receivers,0,,,,[]
peking547-cbt-a16,all,need,0,,,,[]
peking547-cbt-a16,all,feasible,0,,,,[]
peking547-cbt-a16,all,exchanges,0,,,,[]
peking547-cbt-a16,all,free,0,,,,[]
peking547-cbt-a16,all,pairs,0,,,,[]
peking547-cbt-a16,all,conflicts,0,,,,[]
peking547-cbt-a16,all,donorReuse,0,,,,[]
peking547-cbt-a16,all,touches,0,,,,[]
peking547-cbt-a16,all,evaluations,0,,,,[]
peking547-cbt-a16,all,vertexWrites,0,,,,[]
peking547-cbt-a16,all,indexWrites,0,,,,[]
peking547-cbt-a16,all,gpuComputeMs,3,0.08095466785810211,0.075444364242933,0.0838283637369221,"[0.0838283637369221, 0.08359127559445122, 0.075444364242933]"
peking547-cbt-a16,all,gpuDrawMs,3,0.01294690908186815,0.012903272809291428,0.012974545359611511,"[0.012903272809291428, 0.012974545359611511, 0.012962909076701511]"
peking547-cbt-a4,warm,cpuMs,3,0.038625396906383454,0.03524285723410901,0.04113809524902275,"[0.04113809524902275, 0.03524285723410901, 0.03949523823601859]"
peking547-cbt-a4,warm,frameMs,3,0.4891095238095238,0.2586428571428571,0.8588333333333333,"[0.8588333333333333, 0.34985238095238097, 0.2586428571428571]"
peking547-cbt-a4,warm,uploadMs,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
peking547-cbt-a4,warm,uploadBytes,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
peking547-cbt-a4,warm,faces,0,,,,[]
peking547-cbt-a4,warm,utilization,0,,,,[]
peking547-cbt-a4,warm,unattributedCpuMs,3,0.038625396906383454,0.03524285723410901,0.04113809524902275,"[0.04113809524902275, 0.03524285723410901, 0.03949523823601859]"
peking547-cbt-a4,warm,seedMs,0,,,,[]
peking547-cbt-a4,warm,initializeMs,0,,,,[]
peking547-cbt-a4,warm,viewMs,0,,,,[]
peking547-cbt-a4,warm,receiverMs,0,,,,[]
peking547-cbt-a4,warm,donorMs,0,,,,[]
peking547-cbt-a4,warm,reservationMs,0,,,,[]
peking547-cbt-a4,warm,topologyPrepareMs,0,,,,[]
peking547-cbt-a4,warm,topologyPublishMs,0,,,,[]
peking547-cbt-a4,warm,sampleRepairMs,0,,,,[]
peking547-cbt-a4,warm,meshPrepareMs,0,,,,[]
peking547-cbt-a4,warm,continuationMs,0,,,,[]
peking547-cbt-a4,warm,adapterMs,0,,,,[]
peking547-cbt-a4,warm,splitScoreMs,0,,,,[]
peking547-cbt-a4,warm,mergeScoreMs,0,,,,[]
peking547-cbt-a4,warm,splitTopologyMs,0,,,,[]
peking547-cbt-a4,warm,mergeTopologyMs,0,,,,[]
peking547-cbt-a4,warm,meshEmitMs,0,,,,[]
peking547-cbt-a4,warm,raw,0,,,,[]
peking547-cbt-a4,warm,examined,0,,,,[]
peking547-cbt-a4,warm,receivers,0,,,,[]
peking547-cbt-a4,warm,need,0,,,,[]
peking547-cbt-a4,warm,feasible,0,,,,[]
peking547-cbt-a4,warm,exchanges,0,,,,[]
peking547-cbt-a4,warm,free,0,,,,[]
peking547-cbt-a4,warm,pairs,0,,,,[]
peking547-cbt-a4,warm,conflicts,0,,,,[]
peking547-cbt-a4,warm,donorReuse,0,,,,[]
peking547-cbt-a4,warm,touches,0,,,,[]
peking547-cbt-a4,warm,evaluations,0,,,,[]
peking547-cbt-a4,warm,vertexWrites,0,,,,[]
peking547-cbt-a4,warm,indexWrites,0,,,,[]
peking547-cbt-a4,warm,gpuComputeMs,3,0.1034357926171077,0.09568842108312406,0.10744758440475714,"[0.10744758440475714, 0.10717137236344187, 0.09568842108312406]"
peking547-cbt-a4,warm,gpuDrawMs,3,0.02292491240721,0.0223612630935876,0.02377094759752876,"[0.02264252653051364, 0.02377094759752876, 0.0223612630935876]"
peking547-cbt-a4,moving,cpuMs,3,0.03909743615450003,0.03431538478113138,0.04335384629666805,"[0.04335384629666805, 0.03431538478113138, 0.039623077385700665]"
peking547-cbt-a4,moving,frameMs,3,0.42514358974358973,0.2182076923076923,0.7782,"[0.7782, 0.2182076923076923, 0.27902307692307693]"
peking547-cbt-a4,moving,uploadMs,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
peking547-cbt-a4,moving,uploadBytes,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
peking547-cbt-a4,moving,faces,0,,,,[]
peking547-cbt-a4,moving,utilization,0,,,,[]
peking547-cbt-a4,moving,unattributedCpuMs,3,0.03909743615450003,0.03431538478113138,0.04335384629666805,"[0.04335384629666805, 0.03431538478113138, 0.039623077385700665]"
peking547-cbt-a4,moving,seedMs,0,,,,[]
peking547-cbt-a4,moving,initializeMs,0,,,,[]
peking547-cbt-a4,moving,viewMs,0,,,,[]
peking547-cbt-a4,moving,receiverMs,0,,,,[]
peking547-cbt-a4,moving,donorMs,0,,,,[]
peking547-cbt-a4,moving,reservationMs,0,,,,[]
peking547-cbt-a4,moving,topologyPrepareMs,0,,,,[]
peking547-cbt-a4,moving,topologyPublishMs,0,,,,[]
peking547-cbt-a4,moving,sampleRepairMs,0,,,,[]
peking547-cbt-a4,moving,meshPrepareMs,0,,,,[]
peking547-cbt-a4,moving,continuationMs,0,,,,[]
peking547-cbt-a4,moving,adapterMs,0,,,,[]
peking547-cbt-a4,moving,splitScoreMs,0,,,,[]
peking547-cbt-a4,moving,mergeScoreMs,0,,,,[]
peking547-cbt-a4,moving,splitTopologyMs,0,,,,[]
peking547-cbt-a4,moving,mergeTopologyMs,0,,,,[]
peking547-cbt-a4,moving,meshEmitMs,0,,,,[]
peking547-cbt-a4,moving,raw,0,,,,[]
peking547-cbt-a4,moving,examined,0,,,,[]
peking547-cbt-a4,moving,receivers,0,,,,[]
peking547-cbt-a4,moving,need,0,,,,[]
peking547-cbt-a4,moving,feasible,0,,,,[]
peking547-cbt-a4,moving,exchanges,0,,,,[]
peking547-cbt-a4,moving,free,0,,,,[]
peking547-cbt-a4,moving,pairs,0,,,,[]
peking547-cbt-a4,moving,conflicts,0,,,,[]
peking547-cbt-a4,moving,donorReuse,0,,,,[]
peking547-cbt-a4,moving,touches,0,,,,[]
peking547-cbt-a4,moving,evaluations,0,,,,[]
peking547-cbt-a4,moving,vertexWrites,0,,,,[]
peking547-cbt-a4,moving,indexWrites,0,,,,[]
peking547-cbt-a4,moving,gpuComputeMs,3,0.09010954134357281,0.08659692567128402,0.09223384925952324,"[0.09149784909991118, 0.09223384925952324, 0.08659692567128402]"
peking547-cbt-a4,moving,gpuDrawMs,3,0.015247589789139919,0.014572307825661622,0.016455384687735483,"[0.01471507685402265, 0.016455384687735483, 0.014572307825661622]"
peking547-cbt-a4,return-recovery,cpuMs,3,0.03785833312819401,0.03674999997019768,0.039287499617785215,"[0.03753749979659915, 0.03674999997019768, 0.039287499617785215]"
peking547-cbt-a4,return-recovery,frameMs,3,0.5930541666666667,0.225525,0.9898625,"[0.9898625, 0.563775, 0.225525]"
peking547-cbt-a4,return-recovery,uploadMs,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
peking547-cbt-a4,return-recovery,uploadBytes,3,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
peking547-cbt-a4,return-recovery,faces,0,,,,[]
peking547-cbt-a4,return-recovery,utilization,0,,,,[]
peking547-cbt-a4,return-recovery,unattributedCpuMs,3,0.03785833312819401,0.03674999997019768,0.039287499617785215,"[0.03753749979659915, 0.03674999997019768, 0.039287499617785215]"
peking547-cbt-a4,return-recovery,seedMs,0,,,,[]
peking547-cbt-a4,return-recovery,initializeMs,0,,,,[]
peking547-cbt-a4,return-recovery,viewMs,0,,,,[]
peking547-cbt-a4,return-recovery,receiverMs,0,,,,[]
peking547-cbt-a4,return-recovery,donorMs,0,,,,[]
peking547-cbt-a4,return-recovery,reservationMs,0,,,,[]
peking547-cbt-a4,return-recovery,topologyPrepareMs,0,,,,[]
