frame,phase,task,thread,startMs,endMs,durationMs
8,mesh_fill,mesh_fill/7,3,41.889585,41.891055,0.00147
8,mesh_fill,mesh_fill/5,7,41.88848,41.89354,0.00506
9,view_projection,view_projection/6,2,0.429041,3.746287,3.317246
9,view_projection,view_projection/0,3,0.298612,3.665618,3.367006
9,view_projection,view_projection/7,4,0.452831,3.854959,3.402128
9,view_projection,view_projection/3,5,0.375955,3.791973,3.416018
9,view_projection,view_projection/4,6,0.410881,3.938006,3.527125
9,view_projection,view_projection/2,7,0.340433,3.732606,3.392173
9,view_projection,view_projection/1,8,0.329378,3.622043,3.292665
9,view_projection,view_projection/5,9,0.513269,3.456785,2.943516
9,view_scores,view_scores/0,2,4.054019,8.183001,4.128982
9,view_scores,view_scores/6,3,4.077765,6.854211,2.776446
9,view_scores,view_scores/2,4,4.057549,8.772836,4.715287
9,view_scores,view_scores/4,5,4.06022,8.480674,4.420454
9,view_scores,view_scores/7,6,4.101841,7.858908,3.757067
9,view_scores,view_scores/3,7,4.084825,8.617172,4.532347
9,view_scores,view_scores/1,8,4.056775,7.409021,3.352246
9,view_scores,view_scores/5,9,4.062005,7.76332,3.701315
9,receiver_stage,receiver_stage/4,2,11.056705,18.969249,7.912544
9,receiver_stage,receiver_stage/0,3,10.979013,17.598774,6.619761
9,receiver_stage,receiver_stage/7,4,11.109662,20.808607,9.698945
9,receiver_stage,receiver_stage/5,5,11.060145,20.599846,9.539701
9,receiver_stage,receiver_stage/3,6,11.048205,18.342418,7.294213
9,receiver_stage,receiver_stage/6,7,11.07763,18.86214,7.78451
9,receiver_stage,receiver_stage/1,8,10.999813,15.796132,4.796319
9,receiver_stage,receiver_stage/2,9,11.023664,18.185809,7.162145
9,donor_stage,donor_stage/5,2,21.10763,22.722141,1.614511
9,donor_stage,donor_stage/1,3,21.023227,22.496075,1.472848
9,donor_stage,donor_stage/7,4,21.163546,23.66426,2.500714
9,donor_stage,donor_stage/6,5,21.127501,23.087466,1.959965
9,donor_stage,donor_stage/3,6,21.053124,23.104361,2.051237
9,donor_stage,donor_stage/4,7,21.087659,23.086435,1.998776
9,donor_stage,donor_stage/0,8,21.009552,21.612997,0.603445
9,donor_stage,donor_stage/2,9,21.038938,22.867525,1.828587
9,face_fill,face_fill/0,8,29.088914,29.090194,0.00128
9,face_fill,face_fill/1,8,29.090865,29.091004,0.000139
9,face_fill,face_fill/2,8,29.091364,29.091494,0.00013
9,face_fill,face_fill/3,8,29.091755,29.091834,7.9e-05
9,face_fill,face_fill/4,8,29.091884,29.092034,0.00015
9,face_fill,face_fill/5,8,29.097925,29.097975,5e-05
9,face_fill,face_fill/6,8,29.098295,29.098375,8e-05
9,face_fill,face_fill/7,8,29.098865,29.098945,8e-05
9,mesh_fill,mesh_fill/0,8,39.281247,39.285837,0.00459
9,mesh_fill,mesh_fill/1,8,39.286777,39.288557,0.00178
9,mesh_fill,mesh_fill/2,8,39.288687,39.290138,0.001451
9,mesh_fill,mesh_fill/3,8,39.290278,39.291088,0.00081
9,mesh_fill,mesh_fill/4,8,39.291138,39.292498,0.00136
9,mesh_fill,mesh_fill/5,8,39.292678,39.293648,0.00097
9,mesh_fill,mesh_fill/6,8,39.293708,39.294538,0.00083
9,mesh_fill,mesh_fill/7,8,39.294788,39.295618,0.00083
10,view_projection,view_projection/2,2,0.245231,4.629359,4.384128
10,view_projection,view_projection/0,3,0.187629,4.743266,4.555637
10,view_projection,view_projection/7,4,0.330588,4.963698,4.63311
10,view_projection,view_projection/5,5,0.300753,4.350977,4.050224
10,view_projection,view_projection/6,6,0.314264,4.405184,4.09092
10,view_projection,view_projection/4,7,0.280888,5.289626,5.008738
10,view_projection,view_projection/1,8,0.215565,4.536927,4.321362
10,view_projection,view_projection/3,9,0.275008,5.375034,5.100026
10,view_scores,view_scores/3,2,5.508572,8.619082,3.11051
10,view_scores,view_scores/4,3,5.521042,8.54735,3.026308
10,view_scores,view_scores/5,4,5.530478,8.516725,2.986247
10,view_scores,view_scores/0,5,5.460766,8.438173,2.977407
10,view_scores,view_scores/1,6,5.477101,8.537765,3.060664
10,view_scores,view_scores/6,7,5.556293,8.680264,3.123971
10,view_scores,view_scores/2,8,5.491476,8.92015,3.428674
10,view_scores,view_scores/7,9,5.563569,8.583057,3.019488
10,receiver_stage,receiver_stage/5,2,11.48512,21.514839,10.029719
10,receiver_stage,receiver_stage/2,3,11.45628,18.936438,7.480158
10,receiver_stage,receiver_stage/1,4,11.424955,16.870445,5.44549
10,receiver_stage,receiver_stage/0,5,11.401484,18.526863,7.125379
10,receiver_stage,receiver_stage/3,6,11.464421,18.071876,6.607455
10,receiver_stage,receiver_stage/6,7,11.516007,20.766446,9.250439
10,receiver_stage,receiver_stage/7,8,11.534683,19.638741,8.104058
10,receiver_stage,receiver_stage/4,9,11.478262,19.832272,8.35401
10,donor_stage,donor_stage/7,2,21.789776,23.721942,1.932166
10,donor_stage,donor_stage/3,3,21.732585,23.506646,1.774061
10,donor_stage,donor_stage/0,4,21.679774,22.29174,0.611966
10,donor_stage,donor_stage/2,5,21.71313,23.494296,1.781166
10,donor_stage,donor_stage/1,6,21.69573,23.049645,1.353915
10,donor_stage,donor_stage/6,7,21.786502,24.286376,2.499874
10,donor_stage,donor_stage/4,8,21.739491,23.511471,1.77198
10,donor_stage,donor_stage/5,9,21.780782,24.153533,2.372751
