frame,rootIndex,task,thread,startMs,endMs,durationMs,fitCalls,fitMs,pointwiseCalls,pointwiseMs
4,117,receiver_stage/4,4,14.925777,15.316687,0.39091,7,0.333299,0,0.0
4,124,receiver_stage/4,4,15.317807,15.700858,0.383051,7,0.34101,0,0.0
4,135,receiver_stage/4,4,15.700908,15.816561,0.115653,7,0.076621,0,0.0
4,137,receiver_stage/4,4,15.816641,15.959585,0.142944,7,0.090273,0,0.0
4,141,receiver_stage/4,4,15.959675,16.13723,0.177555,7,0.108844,0,0.0
4,148,receiver_stage/4,4,16.13755,16.50399,0.36644,7,0.292287,0,0.0
4,157,receiver_stage/4,4,16.50409,16.974072,0.469982,7,0.421891,0,0.0
4,0,receiver_stage/0,5,7.884615,12.446429,4.561814,2,0.736331,1,3.783573
4,60,receiver_stage/0,5,12.446509,12.973974,0.527465,7,0.43558,0,0.0
4,71,receiver_stage/0,5,12.974044,13.133538,0.159494,7,0.083952,0,0.0
4,75,receiver_stage/0,5,13.133748,13.511148,0.3774,7,0.32629,0,0.0
4,84,receiver_stage/0,5,13.511318,13.967741,0.456423,7,0.40935,0,0.0
4,93,receiver_stage/0,5,13.967831,14.148096,0.180265,7,0.059643,0,0.0
4,98,receiver_stage/0,5,14.148396,14.712141,0.563745,7,0.501215,0,0.0
4,112,receiver_stage/0,5,14.712871,14.946097,0.233226,7,0.148155,0,0.0
4,118,receiver_stage/0,5,14.946128,15.355818,0.40969,7,0.361129,0,0.0
4,126,receiver_stage/0,5,15.355898,15.517483,0.161585,7,0.06652,0,0.0
4,131,receiver_stage/0,5,15.517603,16.047427,0.529824,7,0.478093,0,0.0
4,145,receiver_stage/0,5,16.047467,16.208902,0.161435,7,0.118691,0,0.0
4,152,receiver_stage/0,5,16.209012,17.034174,0.825162,7,0.307848,1,0.439972
4,3,receiver_stage/3,6,7.935656,8.175253,0.239597,7,0.153394,0,0.0
4,11,receiver_stage/3,6,8.175293,8.492892,0.317599,7,0.284799,0,0.0
4,15,receiver_stage/3,6,8.493062,10.020793,1.527731,7,1.010597,1,0.36717
4,27,receiver_stage/3,6,10.020883,10.193208,0.172325,7,0.093194,0,0.0
4,30,receiver_stage/3,6,10.193388,10.394393,0.201005,7,0.143814,0,0.0
4,33,receiver_stage/3,6,10.394424,12.275085,1.880661,8,0.975335,3,0.819962
4,56,receiver_stage/3,6,12.275145,12.775138,0.499993,7,0.427511,0,0.0
4,65,receiver_stage/3,6,12.775429,12.889851,0.114422,7,0.066441,0,0.0
4,68,receiver_stage/3,6,12.890121,13.150259,0.260138,7,0.209886,0,0.0
4,76,receiver_stage/3,6,13.150379,13.275022,0.124643,7,0.070381,0,0.0
4,78,receiver_stage/3,6,13.275212,13.382995,0.107783,7,0.052841,0,0.0
4,80,receiver_stage/3,6,13.383115,13.503818,0.120703,7,0.07518,0,0.0
4,83,receiver_stage/3,6,13.503898,13.609031,0.105133,7,0.057401,0,0.0
4,89,receiver_stage/3,6,13.609181,14.29945,0.690269,7,0.509023,1,0.116543
4,99,receiver_stage/3,6,14.29951,14.742222,0.442712,7,0.395491,0,0.0
4,114,receiver_stage/3,6,14.742412,14.998539,0.256127,7,0.186944,0,0.0
4,121,receiver_stage/3,6,14.998669,15.247966,0.249297,7,0.211615,0,0.0
4,123,receiver_stage/3,6,15.248166,15.695968,0.447802,7,0.405562,0,0.0
4,134,receiver_stage/3,6,15.696028,16.15384,0.457812,7,0.408658,0,0.0
4,149,receiver_stage/3,6,16.15394,16.394697,0.240757,7,0.163934,0,0.0
4,155,receiver_stage/3,6,16.394807,16.815229,0.420422,7,0.375561,0,0.0
4,6,receiver_stage/6,7,7.968307,8.171783,0.203476,6,0.141314,0,0.0
4,10,receiver_stage/6,7,8.171833,8.418339,0.246506,7,0.210585,0,0.0
4,12,receiver_stage/6,7,8.418449,8.720638,0.302189,7,0.269146,0,0.0
4,16,receiver_stage/6,7,8.720748,9.207511,0.486763,7,0.424301,0,0.0
4,18,receiver_stage/6,7,9.207651,9.674744,0.467093,7,0.41663,0,0.0
4,22,receiver_stage/6,7,9.674944,9.830848,0.155904,6,0.072762,0,0.0
4,24,receiver_stage/6,7,9.831148,9.983792,0.152644,7,0.109404,0,0.0
4,25,receiver_stage/6,7,9.983822,10.098515,0.114693,7,0.092782,0,0.0
