frame,phase,task,thread,startMs,endMs,durationMs
8,view_scores,view_scores/3,5,4.477352,6.063923,1.586571
8,view_scores,view_scores/6,6,4.532943,6.293429,1.760486
8,view_scores,view_scores/5,7,4.521588,6.036128,1.51454
8,view_scores,view_scores/2,8,4.469037,6.12867,1.659633
8,view_scores,view_scores/1,9,4.445777,6.523991,2.078214
8,receiver_stage,receiver_stage/0,2,7.322729,61.190524,53.867795
8,receiver_stage,receiver_stage/7,3,7.558392,70.29469,62.736298
8,receiver_stage,receiver_stage/6,4,7.520346,59.973983,52.453637
8,receiver_stage,receiver_stage/2,5,7.352282,59.464305,52.112023
8,receiver_stage,receiver_stage/4,6,7.395778,61.888943,54.493165
8,receiver_stage,receiver_stage/1,7,7.333641,61.224715,53.891074
8,receiver_stage,receiver_stage/3,8,7.394233,61.157964,53.763731
8,receiver_stage,receiver_stage/5,9,7.493545,62.077822,54.584277
8,face_fill,face_fill/0,5,73.248797,73.250027,0.00123
8,face_fill,face_fill/1,5,73.250867,73.251047,0.00018
8,face_fill,face_fill/2,5,73.251217,73.251317,0.0001
8,face_fill,face_fill/3,5,73.251367,73.251467,0.0001
8,face_fill,face_fill/4,5,73.251667,73.251717,5e-05
8,face_fill,face_fill/5,5,73.251777,73.251827,5e-05
8,face_fill,face_fill/6,5,73.251947,73.252017,7e-05
8,face_fill,face_fill/7,5,73.256967,73.257017,5e-05
8,mesh_fill,mesh_fill/0,5,82.382793,82.387233,0.00444
8,mesh_fill,mesh_fill/1,5,82.388003,82.389293,0.00129
8,mesh_fill,mesh_fill/2,5,82.389443,82.390523,0.00108
8,mesh_fill,mesh_fill/3,5,82.390653,82.391643,0.00099
8,mesh_fill,mesh_fill/4,5,82.391693,82.392653,0.00096
8,mesh_fill,mesh_fill/5,5,82.392703,82.393563,0.00086
8,mesh_fill,mesh_fill/6,5,82.393613,82.394503,0.00089
8,mesh_fill,mesh_fill/7,5,82.394563,82.395353,0.00079
9,view_projection,view_projection/3,2,0.082699,3.453231,3.370532
9,view_projection,view_projection/7,3,0.144946,3.720138,3.575192
9,view_projection,view_projection/0,4,0.041028,4.505633,4.464605
9,view_projection,view_projection/1,5,0.054948,3.890361,3.835413
9,view_projection,view_projection/5,6,0.111504,3.832116,3.720612
9,view_projection,view_projection/4,7,0.098209,3.59142,3.493211
9,view_projection,view_projection/2,8,0.070343,3.141643,3.0713
9,view_projection,view_projection/6,9,0.126175,4.393576,4.267401
9,view_scores,view_scores/1,2,4.585745,5.844928,1.259183
9,view_scores,view_scores/3,3,4.618221,5.825633,1.207412
9,view_scores,view_scores/7,4,4.672691,5.751059,1.078368
9,view_scores,view_scores/5,5,4.645737,5.868739,1.223002
9,view_scores,view_scores/4,6,4.628496,5.777716,1.14922
9,view_scores,view_scores/2,7,4.601481,5.960026,1.358545
9,view_scores,view_scores/0,8,4.571435,6.196767,1.625332
9,view_scores,view_scores/6,9,4.659633,6.027038,1.367405
9,receiver_stage,receiver_stage/3,2,6.755261,58.867575,52.112314
9,receiver_stage,receiver_stage/2,3,6.741776,57.649673,50.907897
9,receiver_stage,receiver_stage/0,4,6.70954,60.531688,53.822148
9,receiver_stage,receiver_stage/4,5,6.769182,57.181026,50.411844
9,receiver_stage,receiver_stage/1,6,6.72454,57.044478,50.319938
9,receiver_stage,receiver_stage/5,7,6.781548,58.998818,52.21727
9,receiver_stage,receiver_stage/7,8,6.814908,71.6402,64.825292
9,receiver_stage,receiver_stage/6,9,6.800618,56.755045,49.954427
9,face_fill,face_fill/0,9,74.584481,74.585941,0.00146
9,face_fill,face_fill/1,9,74.590872,74.591052,0.00018
9,face_fill,face_fill/2,9,74.591222,74.591302,8e-05
9,face_fill,face_fill/3,9,74.591442,74.591502,6e-05
9,face_fill,face_fill/4,9,74.591622,74.591732,0.00011
9,face_fill,face_fill/5,9,74.591912,74.591952,4e-05
9,face_fill,face_fill/6,9,74.592002,74.592102,0.0001
9,face_fill,face_fill/7,9,74.592232,74.592302,7e-05
9,mesh_fill,mesh_fill/0,9,83.40827,83.41214,0.00387
9,mesh_fill,mesh_fill/1,9,83.41284,83.41406,0.00122
9,mesh_fill,mesh_fill/2,9,83.41414,83.41527,0.00113
9,mesh_fill,mesh_fill/3,9,83.41533,83.41627,0.00094
9,mesh_fill,mesh_fill/4,9,83.41644,83.41738,0.00094
9,mesh_fill,mesh_fill/5,9,83.41744,83.41839,0.00095
9,mesh_fill,mesh_fill/6,9,83.41847,83.41936,0.00089
