frame,phase,task,thread,startMs,endMs,durationMs
8,mesh_fill,mesh_fill/6,7,58.906121,58.906241,0.00012
8,mesh_fill,mesh_fill/7,7,58.906301,58.906451,0.00015
9,view_projection,view_projection/7,2,0.412056,3.599174,3.187118
9,view_projection,view_projection/4,3,0.343484,3.606329,3.262845
9,view_projection,view_projection/5,4,0.379299,3.227793,2.848494
9,view_projection,view_projection/1,5,0.280832,3.448145,3.167313
9,view_projection,view_projection/6,6,0.38354,3.470645,3.087105
9,view_projection,view_projection/0,7,0.259887,3.301376,3.041489
9,view_projection,view_projection/3,8,0.316307,3.337626,3.021319
9,view_projection,view_projection/2,9,0.296012,3.240909,2.944897
9,view_scores,view_scores/6,2,3.808924,7.543191,3.734267
9,view_scores,view_scores/7,3,3.917292,7.72361,3.806318
9,view_scores,view_scores/0,4,3.722696,9.174968,5.452272
9,view_scores,view_scores/4,5,3.766663,8.433174,4.666511
9,view_scores,view_scores/5,6,3.786879,7.788107,4.001228
9,view_scores,view_scores/2,7,3.739403,9.199204,5.459801
9,view_scores,view_scores/3,8,3.749246,8.586768,4.837522
9,view_scores,view_scores/1,9,3.714641,9.093231,5.37859
9,receiver_stage,receiver_stage/0,2,11.587676,38.810733,27.223057
9,receiver_stage,receiver_stage/1,3,11.608296,50.572893,38.964597
9,receiver_stage,receiver_stage/6,4,11.701989,28.462344,16.760355
9,receiver_stage,receiver_stage/3,5,11.665973,28.456864,16.790891
9,receiver_stage,receiver_stage/2,6,11.622257,31.515204,19.892947
9,receiver_stage,receiver_stage/7,7,11.721275,17.016192,5.294917
9,receiver_stage,receiver_stage/4,8,11.667258,16.605586,4.938328
9,receiver_stage,receiver_stage/5,9,11.681769,15.629496,3.947727
9,donor_stage,donor_stage/5,2,50.906842,54.772274,3.865432
9,donor_stage,donor_stage/7,3,50.942104,57.13746,6.195356
9,donor_stage,donor_stage/4,4,50.896068,55.729583,4.833515
9,donor_stage,donor_stage/3,5,50.875747,55.959019,5.083272
9,donor_stage,donor_stage/6,6,50.912918,55.182589,4.269671
9,donor_stage,donor_stage/2,7,50.849371,55.027745,4.178374
9,donor_stage,donor_stage/1,8,50.819545,53.480764,2.661219
9,donor_stage,donor_stage/0,9,50.800229,54.587058,3.786829
9,face_fill,face_fill/0,8,57.653323,57.654873,0.00155
9,face_fill,face_fill/1,8,57.655623,57.655853,0.00023
9,face_fill,face_fill/2,8,57.656263,57.656303,4e-05
9,face_fill,face_fill/3,8,57.662443,57.662483,4e-05
9,face_fill,face_fill/4,8,57.662723,57.662993,0.00027
9,mesh_fill,mesh_fill/0,8,58.404143,58.406683,0.00254
9,mesh_fill,mesh_fill/1,8,58.407263,58.407423,0.00016
