case,sourceFrame,frame,witness,root,rank,priority,threshold,sampleMaxPx,stage,selected,details
dem-sierra-b50000-transactional-t8,95,14,0,428,0,3.34117643098963,4,0,below_threshold_or_nonfinite,False,"{""frame"":14,""witness"":0,""root"":428,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,14,0,4812,0,3.34117643098963,4,0,below_threshold_or_nonfinite,False,"{""frame"":14,""witness"":0,""root"":4812,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,14,1,2160,0,2.5628799902699084,4,0.7922792962691748,below_threshold_or_nonfinite,False,"{""frame"":14,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,14,1,8007,0,2.568820204968816,4,0.7756813187724731,below_threshold_or_nonfinite,False,"{""frame"":14,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,15,0,428,0,3.662481640603012,4,0,below_threshold_or_nonfinite,False,"{""frame"":15,""witness"":0,""root"":428,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,15,0,4812,0,3.662481640603012,4,0,below_threshold_or_nonfinite,False,"{""frame"":15,""witness"":0,""root"":4812,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,15,1,2160,0,2.647883739235059,4,0.8057420095211005,below_threshold_or_nonfinite,False,"{""frame"":15,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,15,1,8007,0,2.6578961360123343,4,0.7889889607703195,below_threshold_or_nonfinite,False,"{""frame"":15,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,16,0,428,3130,4.041197065642529,4,0,outside_prefix,False,"{""frame"":16,""witness"":0,""root"":428,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,16,0,4812,3131,4.041197065642529,4,0,outside_prefix,False,"{""frame"":16,""witness"":0,""root"":4812,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,16,1,2160,0,2.7449767687904876,4,0.8207332990269628,below_threshold_or_nonfinite,False,"{""frame"":16,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,16,1,8007,0,2.7595086146494436,4,0.8038036853445266,below_threshold_or_nonfinite,False,"{""frame"":16,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,17,0,428,2923,4.491612893483017,4,0,outside_prefix,False,"{""frame"":17,""witness"":0,""root"":428,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,17,0,4812,2924,4.491612893483017,4,0,outside_prefix,False,"{""frame"":17,""witness"":0,""root"":4812,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,17,1,2160,0,2.8556587548570875,4,0.8373921537809181,below_threshold_or_nonfinite,False,"{""frame"":17,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,17,1,8007,0,2.8752365956428205,4,0.8202636724200714,below_threshold_or_nonfinite,False,"{""frame"":17,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,18,0,428,2706,5.032807988408995,4,0,outside_prefix,False,"{""frame"":18,""witness"":0,""root"":428,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,18,0,4812,2707,5.032807988408995,4,0,outside_prefix,False,"{""frame"":18,""witness"":0,""root"":4812,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,18,1,2160,0,2.9817120008262683,4,0.8558832819743865,below_threshold_or_nonfinite,False,"{""frame"":18,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,18,1,8007,0,3.0069579898874186,4,0.8385327267551751,below_threshold_or_nonfinite,False,"{""frame"":18,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,19,0,428,2508,5.690705553223699,4,0,outside_prefix,False,"{""frame"":19,""witness"":0,""root"":428,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,19,0,4812,2509,5.690705553223699,4,0,outside_prefix,False,"{""frame"":19,""witness"":0,""root"":4812,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,19,1,2160,0,3.125259517881518,4,0.8764012029403717,below_threshold_or_nonfinite,False,"{""frame"":19,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,19,1,8007,0,3.156911920934179,4,0.8588044101507822,below_threshold_or_nonfinite,False,"{""frame"":19,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,20,0,428,2305,6.501266041393515,4,0,outside_prefix,False,"{""frame"":20,""witness"":0,""root"":428,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,20,0,4812,2306,6.501266041393515,4,0,outside_prefix,False,"{""frame"":20,""witness"":0,""root"":4812,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,20,1,2160,0,3.2888458402665877,4,0.8991782367703435,below_threshold_or_nonfinite,False,"{""frame"":20,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,20,1,8007,0,3.327785359706876,4,0.8813100372116023,below_threshold_or_nonfinite,False,"{""frame"":20,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,21,0,428,2110,7.515535154705499,4,0,outside_prefix,False,"{""frame"":21,""witness"":0,""root"":428,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,21,0,4812,2111,7.515535154705499,4,0,outside_prefix,False,"{""frame"":21,""witness"":0,""root"":4812,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,21,1,2160,0,3.475534024958113,4,0.9244930454313636,below_threshold_or_nonfinite,False,"{""frame"":21,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,21,1,8007,0,3.5228175516690228,4,0.9063272677357624,below_threshold_or_nonfinite,False,"{""frame"":21,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,22,0,428,1935,8.807918731905293,4,0,outside_prefix,False,"{""frame"":22,""witness"":0,""root"":428,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,22,0,4812,1936,8.807918731905293,4,0,outside_prefix,False,"{""frame"":22,""witness"":0,""root"":4812,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,22,1,2160,0,3.6890309853006777,4,0.9526823106460275,below_threshold_or_nonfinite,False,"{""frame"":22,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,22,1,8007,0,3.7459352222173927,4,0.9341918539344716,below_threshold_or_nonfinite,False,"{""frame"":22,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,23,0,428,1819,10.490347635311661,4,0,outside_prefix,False,"{""frame"":23,""witness"":0,""root"":428,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,23,0,4812,1820,10.490347635311661,4,0,outside_prefix,False,"{""frame"":23,""witness"":0,""root"":4812,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,23,1,2160,0,3.9338560669532456,4,0.9841567743621975,below_threshold_or_nonfinite,False,"{""frame"":23,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,23,1,8007,5519,4.001934797539815,4,0.9653137886873127,outside_prefix,False,"{""frame"":23,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,24,0,428,1710,12.73750091569234,4,0,outside_prefix,False,"{""frame"":24,""witness"":0,""root"":428,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,24,0,4812,1711,12.73750091569234,4,0,outside_prefix,False,"{""frame"":24,""witness"":0,""root"":4812,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,24,1,2160,5557,4.215557262077707,4,1.0194217749655945,outside_prefix,False,"{""frame"":24,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,24,1,8007,5484,4.296716946742034,4,1.0001980231287897,outside_prefix,False,"{""frame"":24,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,25,0,428,1568,15.83435456609684,4,0,outside_prefix,False,"{""frame"":25,""witness"":0,""root"":428,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,25,0,4812,1569,15.83435456609684,4,0,outside_prefix,False,"{""frame"":25,""witness"":0,""root"":4812,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,25,1,2160,5545,4.540998839175217,4,0.5103797864502224,outside_prefix,False,"{""frame"":25,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,25,1,8007,5452,4.6375996645615185,4,0,outside_prefix,False,"{""frame"":25,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,26,0,428,1451,20.271794396725518,4,0,outside_prefix,False,"{""frame"":26,""witness"":0,""root"":428,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,26,0,4812,1452,20.271794396725518,4,0,outside_prefix,False,"{""frame"":26,""witness"":0,""root"":4812,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,26,1,2160,5547,4.918751684357932,4,0,outside_prefix,False,"{""frame"":26,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,26,1,8007,5459,5.033744363127611,4,0,outside_prefix,False,"{""frame"":26,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,27,0,428,1336,26.955124814875777,4,0,outside_prefix,False,"{""frame"":27,""witness"":0,""root"":428,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,27,0,4812,1337,26.955124814875777,4,0,outside_prefix,False,"{""frame"":27,""witness"":0,""root"":4812,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,27,1,2160,5537,5.359624314001499,4,0,outside_prefix,False,"{""frame"":27,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,27,1,8007,5447,5.4967379619326,4,0,outside_prefix,False,"{""frame"":27,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,28,0,428,1222,37.708046295077885,4,0,outside_prefix,False,"{""frame"":28,""witness"":0,""root"":428,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,28,0,4812,1223,37.708046295077885,4,0,outside_prefix,False,"{""frame"":28,""witness"":0,""root"":4812,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,28,1,2160,5490,5.8773882049904325,4,0,outside_prefix,False,"{""frame"":28,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,28,1,8007,5418,6.0413916797263125,4,0,outside_prefix,False,"{""frame"":28,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,29,0,428,1085,56.67054993254378,4,0,outside_prefix,False,"{""frame"":29,""witness"":0,""root"":428,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,29,0,4812,1086,56.67054993254378,4,0,outside_prefix,False,"{""frame"":29,""witness"":0,""root"":4812,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,29,1,2160,5435,6.489811900772335,4,0,outside_prefix,False,"{""frame"":29,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,29,1,8007,5346,6.686884236052737,4,0,outside_prefix,False,"{""frame"":29,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,30,0,428,919,94.9984316743232,4,0,outside_prefix,False,"{""frame"":30,""witness"":0,""root"":428,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,30,0,4812,920,94.9984316743232,4,0,outside_prefix,False,"{""frame"":30,""witness"":0,""root"":4812,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,30,1,2160,5345,7.2201152714620305,4,0,outside_prefix,False,"{""frame"":30,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,30,1,8007,5269,7.458379439258787,4,0,outside_prefix,False,"{""frame"":30,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,31,0,428,678,192.1197094806633,4,0,outside_prefix,False,"{""frame"":31,""witness"":0,""root"":428,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,31,0,4812,679,192.1197094806633,4,0,outside_prefix,False,"{""frame"":31,""witness"":0,""root"":4812,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,31,1,2160,5161,8.09911256285099,4,0,outside_prefix,False,"{""frame"":31,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,31,1,8007,5096,8.389421674485375,4,0,outside_prefix,False,"{""frame"":31,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,32,0,428,587,260.57755527487296,4,0,outside_prefix,False,"{""frame"":32,""witness"":0,""root"":428,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,32,0,4812,588,260.57755527487296,4,0,outside_prefix,False,"{""frame"":32,""witness"":0,""root"":4812,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,32,1,2160,5096,8.431940604306057,4,0,outside_prefix,False,"{""frame"":32,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,32,1,8007,5019,8.742641112317301,4,0,outside_prefix,False,"{""frame"":32,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,33,0,428,853,116.94668558090339,4,0,outside_prefix,False,"{""frame"":33,""witness"":0,""root"":428,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,33,0,4812,854,116.94668558090339,4,0,outside_prefix,False,"{""frame"":33,""witness"":0,""root"":4812,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,33,1,2160,5297,7.4948005223408325,4,0,outside_prefix,False,"{""frame"":33,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,33,1,8007,5230,7.749043132847741,4,0,outside_prefix,False,"{""frame"":33,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,34,0,428,1038,66.33260381498046,4,0,outside_prefix,False,"{""frame"":34,""witness"":0,""root"":428,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,34,0,4812,1039,66.33260381498046,4,0,outside_prefix,False,"{""frame"":34,""witness"":0,""root"":4812,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,34,1,2160,5408,6.7188078788128465,4,0,outside_prefix,False,"{""frame"":34,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,34,1,8007,5326,6.928592659689291,4,0,outside_prefix,False,"{""frame"":34,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,35,0,428,1169,42.790580082687626,4,0,outside_prefix,False,"{""frame"":35,""witness"":0,""root"":428,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,35,0,4812,1170,42.790580082687626,4,0,outside_prefix,False,"{""frame"":35,""witness"":0,""root"":4812,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,35,1,2160,5477,6.069994297203844,4,0,outside_prefix,False,"{""frame"":35,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,35,1,8007,5398,6.244251102875344,4,0,outside_prefix,False,"{""frame"":35,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,36,0,428,1298,29.952629272403307,4,0,outside_prefix,False,"{""frame"":36,""witness"":0,""root"":428,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,36,0,4812,1299,29.952629272403307,4,0,outside_prefix,False,"{""frame"":36,""witness"":0,""root"":4812,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,36,1,2160,5522,5.522884294598631,4,0,outside_prefix,False,"{""frame"":36,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,36,1,8007,5445,5.668370571808895,4,0,outside_prefix,False,"{""frame"":36,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,37,0,428,1410,22.186433300643827,4,0,outside_prefix,False,"{""frame"":37,""witness"":0,""root"":428,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,37,0,4812,1411,22.186433300643827,4,0,outside_prefix,False,"{""frame"":37,""witness"":0,""root"":4812,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,37,1,2160,5542,5.058086623434174,4,0,outside_prefix,False,"{""frame"":37,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,37,1,8007,5462,5.179993587975451,4,0,outside_prefix,False,"{""frame"":37,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,38,0,428,1529,17.131341974924332,4,0,outside_prefix,False,"{""frame"":38,""witness"":0,""root"":428,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,38,0,4812,1530,17.131341974924332,4,0,outside_prefix,False,"{""frame"":38,""witness"":0,""root"":4812,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,38,1,2160,5537,4.660621820886106,4,0,outside_prefix,False,"{""frame"":38,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,38,1,8007,5455,4.762991391628039,4,0,outside_prefix,False,"{""frame"":38,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,39,0,428,1659,13.65669097494801,4,0,outside_prefix,False,"{""frame"":39,""witness"":0,""root"":428,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,39,0,4812,1660,13.65669097494801,4,0,outside_prefix,False,"{""frame"":39,""witness"":0,""root"":4812,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,39,1,2160,5564,4.318794419920999,4,1.032123667241499,outside_prefix,False,"{""frame"":39,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,39,1,8007,5468,4.404812996851555,4,1.012766733589801,outside_prefix,False,"{""frame"":39,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,40,0,428,1785,11.165484074672325,4,0,outside_prefix,False,"{""frame"":40,""witness"":0,""root"":428,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,40,0,4812,1786,11.165484074672325,4,0,outside_prefix,False,"{""frame"":40,""witness"":0,""root"":4812,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,40,1,2160,5575,4.023350613086155,4,0.9954624066940418,outside_prefix,False,"{""frame"":40,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,40,1,8007,5498,4.0955577999761115,4,0.976495641042031,outside_prefix,False,"{""frame"":40,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,41,0,428,1904,9.318385797793283,4,0,outside_prefix,False,"{""frame"":41,""witness"":0,""root"":428,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,41,0,4812,1905,9.318385797793283,4,0,outside_prefix,False,"{""frame"":41,""witness"":0,""root"":4812,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,41,1,2160,0,3.7669082296413445,4,0.9627861733609058,below_threshold_or_nonfinite,False,"{""frame"":41,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,41,1,8007,0,3.82734901296254,4,0.9441813269797928,below_threshold_or_nonfinite,False,"{""frame"":41,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,42,0,428,2053,7.910853007112666,4,0,outside_prefix,False,"{""frame"":42,""witness"":0,""root"":428,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,42,0,4812,2054,7.910853007112666,4,0,outside_prefix,False,"{""frame"":42,""witness"":0,""root"":4812,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,42,1,2160,0,3.5435162358461625,4,0.9335516311126758,below_threshold_or_nonfinite,False,"{""frame"":42,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,42,1,8007,0,3.5938524553187152,4,0.9152806775863711,below_threshold_or_nonfinite,False,"{""frame"":42,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,43,0,428,2243,6.813629430375596,4,0,outside_prefix,False,"{""frame"":43,""witness"":0,""root"":428,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,43,0,4812,2244,6.813629430375596,4,0,outside_prefix,False,"{""frame"":43,""witness"":0,""root"":4812,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,43,1,2160,0,3.348339649618986,4,0.9073191791093184,below_threshold_or_nonfinite,False,"{""frame"":43,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,43,1,8007,0,3.3899332173554546,4,0.8893547435012149,below_threshold_or_nonfinite,False,"{""frame"":43,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,44,0,428,2456,5.941782318723537,4,0,outside_prefix,False,"{""frame"":44,""witness"":0,""root"":428,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,44,0,4812,2457,5.941782318723537,4,0,outside_prefix,False,"{""frame"":44,""witness"":0,""root"":4812,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,44,1,2160,0,3.17742238784254,4,0.8837298375842284,below_threshold_or_nonfinite,False,"{""frame"":44,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,44,1,8007,0,3.2113980612354096,4,0.8660454224753575,below_threshold_or_nonfinite,False,"{""frame"":44,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,45,0,428,2643,5.237607435995259,4,0,outside_prefix,False,"{""frame"":45,""witness"":0,""root"":428,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,45,0,4812,2644,5.237607435995259,4,0,outside_prefix,False,"{""frame"":45,""witness"":0,""root"":4812,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,45,1,2160,0,3.0275008018332907,4,0.8624866496095528,below_threshold_or_nonfinite,False,"{""frame"":45,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,45,1,8007,0,3.0547937887429573,4,0.8450567511884912,below_threshold_or_nonfinite,False,"{""frame"":45,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,46,0,428,2855,4.6608094821786334,4,0,outside_prefix,False,"{""frame"":46,""witness"":0,""root"":428,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,46,0,4812,2856,4.6608094821786334,4,0,outside_prefix,False,"{""frame"":46,""witness"":0,""root"":4812,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,46,1,2160,0,2.8958713990585094,4,0.843343348809889,below_threshold_or_nonfinite,False,"{""frame"":46,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,46,1,8007,0,2.917264231638081,4,0.8261434673443858,below_threshold_or_nonfinite,False,"{""frame"":46,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,47,0,428,3077,4.182540658296965,4,0,outside_prefix,False,"{""frame"":47,""witness"":0,""root"":428,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,47,0,4812,3078,4.182540658296965,4,0,outside_prefix,False,"{""frame"":47,""witness"":0,""root"":4812,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,47,1,2160,0,2.780279050677196,4,0.8260932862181029,below_threshold_or_nonfinite,False,"{""frame"":47,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,47,1,8007,0,2.7964300364406203,4,0.8090999065073354,below_threshold_or_nonfinite,False,"{""frame"":47,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,48,0,428,0,3.7817159801971267,4,0,below_threshold_or_nonfinite,False,"{""frame"":48,""witness"":0,""root"":428,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,48,0,4812,0,3.7817159801971267,4,0,below_threshold_or_nonfinite,False,"{""frame"":48,""witness"":0,""root"":4812,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,48,1,2160,0,2.6788358347759678,4,0.8105628037612206,below_threshold_or_nonfinite,False,"{""frame"":48,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,48,1,8007,0,2.6903013956878663,4,0.793753327540715,below_threshold_or_nonfinite,False,"{""frame"":48,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,49,0,428,0,3.442630152627907,4,0,below_threshold_or_nonfinite,False,"{""frame"":49,""witness"":0,""root"":428,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,49,0,4812,0,3.442630152627907,4,0,below_threshold_or_nonfinite,False,"{""frame"":49,""witness"":0,""root"":4812,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,49,1,2160,0,2.5899541532526356,4,0.7966047547848858,below_threshold_or_nonfinite,False,"{""frame"":49,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,49,1,8007,0,2.5972064132748405,4,0.7799574282224845,below_threshold_or_nonfinite,False,"{""frame"":49,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,50,0,428,0,3.1533895713156643,4,0,below_threshold_or_nonfinite,False,"{""frame"":50,""witness"":0,""root"":428,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,50,0,4812,0,3.1533895713156643,4,0,below_threshold_or_nonfinite,False,"{""frame"":50,""witness"":0,""root"":4812,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,50,1,2160,0,2.5122941083092396,4,0.7840941643109793,below_threshold_or_nonfinite,False,"{""frame"":50,""witness"":1,""root"":2160,""stage"":""outside_prefix""}"
dem-sierra-b50000-transactional-t8,95,50,1,8007,0,2.5157348164576474,4,0.7675879888118186,below_threshold_or_nonfinite,False,"{""frame"":50,""witness"":1,""root"":8007,""stage"":""outside_prefix""}"
